date,open,high,low,close,volume
2024-06-06 12:44:00,1030.1,1030.9,1029.5,1029.5,261
2024-06-06 12:45:00,1029.5,1030.95,1028.05,1030.3,367
2024-06-06 12:46:00,1030.3,1031.0,1029.8,1031.0,130
2024-06-06 12:47:00,1031.0,1031.75,1029.4,1029.4,764
2024-06-06 12:48:00,1029.4,1031.05,1029.35,1029.8,297
2024-06-06 12:49:00,1029.8,1030.9,1029.5,1029.75,326
2024-06-06 12:50:00,1029.75,1030.0,1029.35,1029.75,441
2024-06-06 12:51:00,1029.75,1032.3,1029.75,1031.6,1508
2024-06-06 12:52:00,1031.6,1031.9,1029.85,1031.9,583
2024-06-06 12:53:00,1031.9,1031.9,1030.9,1031.1,88
2024-06-06 12:54:00,1031.1,1032.5,1031.05,1031.05,225
2024-06-06 12:55:00,1031.05,1031.05,1029.35,1029.65,250
2024-06-06 12:56:00,1029.65,1032.0,1029.65,1032.0,469
2024-06-06 12:57:00,1032.0,1034.0,1031.8,1033.7,1478
2024-06-06 12:58:00,1033.7,1034.0,1033.2,1034.0,97
2024-06-06 12:59:00,1034.0,1036.0,1033.2,1033.2,2819
2024-06-06 13:00:00,1033.2,1034.2,1032.2,1033.45,483
2024-06-06 13:01:00,1033.95,1034.15,1032.4,1032.7,351
2024-06-06 13:02:00,1032.7,1034.8,1032.0,1032.0,331
2024-06-06 13:03:00,1032.0,1033.3,1031.05,1031.05,1610
2024-06-06 13:04:00,1031.05,1032.0,1030.2,1031.75,397
2024-06-06 13:05:00,1031.75,1033.15,1031.75,1032.7,364
2024-06-06 13:06:00,1033.1,1034.9,1033.0,1034.75,340
2024-06-06 13:07:00,1033.45,1034.8,1031.85,1034.8,463
2024-06-06 13:08:00,1034.8,1035.95,1034.05,1035.6,1722
2024-06-06 13:09:00,1035.6,1035.95,1034.35,1035.5,1032
2024-06-06 13:10:00,1035.5,1035.9,1034.45,1035.65,261
2024-06-06 13:11:00,1034.95,1035.7,1034.35,1034.95,676
2024-06-06 13:12:00,1034.95,1035.7,1034.1,1035.35,1336
2024-06-06 13:13:00,1034.75,1035.7,1034.5,1035.0,944
2024-06-06 13:14:00,1035.0,1035.6,1034.0,1034.85,2279
2024-06-06 13:15:00,1034.85,1035.95,1034.2,1035.95,1650
2024-06-06 13:16:00,1035.95,1036.0,1034.0,1034.75,1963
2024-06-06 13:17:00,1033.85,1035.3,1033.6,1033.6,291
2024-06-06 13:18:00,1033.55,1035.1,1031.3,1034.45,10949
2024-06-06 13:19:00,1034.45,1034.5,1030.3,1030.3,4771
2024-06-06 13:20:00,1028.95,1028.95,1027.2,1028.15,987
2024-06-06 13:21:00,1028.15,1030.0,1027.1,1030.0,270
2024-06-06 13:22:00,1030.0,1031.15,1029.45,1030.15,333
2024-06-06 13:23:00,1030.15,1032.45,1029.5,1031.2,307
2024-06-06 13:24:00,1031.2,1032.1,1028.0,1028.0,950
2024-06-06 13:25:00,1028.0,1029.15,1028.0,1028.7,294
2024-06-06 13:26:00,1028.7,1031.0,1028.7,1030.0,450
2024-06-06 13:27:00,1029.9,1031.0,1029.9,1030.15,921
2024-06-06 13:28:00,1030.15,1030.4,1029.45,1029.8,840
2024-06-06 13:29:00,1029.85,1030.4,1029.8,1030.25,76
2024-06-06 13:30:00,1030.25,1030.95,1029.85,1030.3,514
2024-06-06 13:31:00,1030.3,1032.0,1029.9,1030.65,953
2024-06-06 13:32:00,1030.65,1031.5,1029.9,1031.05,189
2024-06-06 13:33:00,1031.05,1031.15,1029.95,1031.05,736
2024-06-06 13:34:00,1031.05,1031.65,1030.0,1031.1,815
2024-06-06 13:35:00,1031.1,1031.3,1030.05,1031.3,821
2024-06-06 13:36:00,1031.3,1031.3,1029.35,1031.2,515
2024-06-06 13:37:00,1031.2,1031.2,1029.85,1030.5,393
2024-06-06 13:38:00,1030.5,1031.9,1030.1,1031.7,2467
2024-06-06 13:39:00,1031.7,1033.5,1031.55,1033.15,1116
2024-06-06 13:40:00,1033.5,1035.0,1032.9,1033.1,1119
2024-06-06 13:41:00,1033.25,1034.6,1033.25,1033.75,179
2024-06-06 13:42:00,1034.15,1034.15,1033.85,1033.95,717
2024-06-06 13:43:00,1033.95,1035.7,1033.95,1035.35,1131
2024-06-06 13:44:00,1035.35,1036.0,1035.1,1035.65,252
2024-06-06 13:45:00,1035.65,1039.85,1035.65,1039.85,5777
2024-06-06 13:46:00,1039.85,1045.0,1039.6,1044.15,6675
2024-06-06 13:47:00,1044.15,1044.95,1041.25,1042.0,3348
2024-06-06 13:48:00,1042.0,1045.0,1042.0,1044.3,3420
2024-06-06 13:49:00,1045.0,1045.0,1044.15,1044.85,918
2024-06-06 13:50:00,1044.85,1046.3,1044.5,1046.0,1370
2024-06-06 13:51:00,1046.0,1046.8,1042.0,1042.15,1570
2024-06-06 13:52:00,1042.0,1043.95,1042.0,1042.9,403
2024-06-06 13:53:00,1043.4,1043.7,1042.9,1043.45,86
2024-06-06 13:54:00,1043.45,1044.5,1043.0,1044.5,752
2024-06-06 13:55:00,1043.8,1044.9,1043.65,1043.65,686
2024-06-06 13:56:00,1043.65,1044.9,1043.65,1044.45,249
2024-06-06 13:57:00,1044.25,1045.35,1044.15,1045.0,878
2024-06-06 13:58:00,1045.0,1048.7,1044.5,1047.35,8414
2024-06-06 13:59:00,1047.2,1052.0,1047.2,1048.0,11134
2024-06-06 14:00:00,1047.55,1047.55,1046.1,1047.2,1132
2024-06-06 14:01:00,1047.2,1049.0,1046.7,1047.5,1249
2024-06-06 14:02:00,1047.5,1048.0,1046.65,1046.85,433
2024-06-06 14:03:00,1046.85,1049.25,1046.85,1048.15,493
2024-06-06 14:04:00,1048.15,1048.15,1045.4,1046.9,1130
2024-06-06 14:05:00,1046.9,1046.9,1046.15,1046.3,382
2024-06-06 14:06:00,1046.15,1046.6,1045.05,1045.05,2854
2024-06-06 14:07:00,1045.05,1045.05,1044.15,1044.65,346
2024-06-06 14:08:00,1044.65,1047.3,1044.65,1046.15,1599
2024-06-06 14:09:00,1046.15,1046.9,1044.6,1046.3,1119
2024-06-06 14:10:00,1046.3,1048.0,1045.75,1048.0,485
2024-06-06 14:11:00,1047.9,1047.9,1046.9,1046.95,710
2024-06-06 14:12:00,1046.55,1046.9,1045.15,1046.9,1737
2024-06-06 14:13:00,1046.9,1052.0,1046.9,1052.0,8047
2024-06-06 14:14:00,1052.0,1055.5,1051.5,1055.35,3601
2024-06-06 14:15:00,1055.1,1058.15,1052.6,1052.6,4185
2024-06-06 14:16:00,1052.6,1054.25,1051.55,1052.3,795
2024-06-06 14:17:00,1052.3,1052.3,1048.9,1049.75,1537
2024-06-06 14:18:00,1049.25,1049.4,1047.5,1048.85,2251
2024-06-06 14:19:00,1048.85,1048.85,1047.8,1048.85,1045
2024-06-06 14:20:00,1048.85,1050.8,1048.85,1050.55,1326
2024-06-06 14:21:00,1049.35,1050.0,1049.35,1049.6,2679
2024-06-06 14:22:00,1049.6,1054.0,1049.6,1050.4,2770
2024-06-06 14:23:00,1050.4,1050.4,1048.45,1049.4,2910
2024-06-06 14:24:00,1049.4,1051.9,1049.4,1050.2,1082
2024-06-06 14:25:00,1050.2,1054.05,1050.05,1054.05,607
2024-06-06 14:26:00,1054.05,1054.7,1049.95,1050.8,9224
2024-06-06 14:27:00,1050.8,1053.6,1050.8,1053.0,632
2024-06-06 14:28:00,1053.0,1053.8,1052.65,1053.1,1137
2024-06-06 14:29:00,1053.5,1053.5,1051.3,1051.9,604
2024-06-06 14:30:00,1051.9,1052.4,1051.05,1051.3,505
2024-06-06 14:31:00,1051.3,1052.05,1051.3,1051.35,445
2024-06-06 14:32:00,1051.35,1052.0,1050.6,1051.15,680
2024-06-06 14:33:00,1051.15,1051.95,1050.9,1051.0,761
2024-06-06 14:34:00,1051.0,1051.9,1051.0,1051.4,386
2024-06-06 14:35:00,1051.4,1051.9,1051.1,1051.3,1349
2024-06-06 14:36:00,1051.35,1051.9,1051.35,1051.7,1203
2024-06-06 14:37:00,1051.9,1058.0,1051.9,1057.0,5119
2024-06-06 14:38:00,1057.0,1057.85,1055.85,1055.85,3380
2024-06-06 14:39:00,1055.85,1059.2,1055.85,1058.35,3794
2024-06-06 14:40:00,1058.35,1060.8,1058.3,1058.95,15174
2024-06-06 14:41:00,1058.95,1058.95,1056.75,1056.75,1375
2024-06-06 14:42:00,1056.75,1058.05,1054.0,1055.35,8327
2024-06-06 14:43:00,1055.35,1055.9,1055.1,1055.1,938
2024-06-06 14:44:00,1055.2,1056.1,1055.1,1056.1,1318
2024-06-06 14:45:00,1056.1,1056.1,1055.1,1055.15,426
2024-06-06 14:46:00,1055.15,1057.0,1055.15,1057.0,1613
2024-06-06 14:47:00,1057.0,1057.8,1056.65,1057.8,2474
2024-06-06 14:48:00,1058.25,1058.85,1057.8,1058.25,1118
2024-06-06 14:49:00,1058.5,1058.9,1058.25,1058.6,1331
2024-06-06 14:50:00,1058.6,1058.6,1058.45,1058.45,806
2024-06-06 14:51:00,1058.45,1060.3,1058.45,1060.05,1164
2024-06-06 14:52:00,1061.0,1064.0,1060.05,1062.95,4931
2024-06-06 14:53:00,1062.85,1062.85,1061.1,1061.35,2992
2024-06-06 14:54:00,1061.35,1063.0,1061.35,1062.7,1098
2024-06-06 14:55:00,1062.9,1063.65,1060.0,1060.0,2984
2024-06-06 14:56:00,1060.0,1060.55,1059.0,1060.5,2212
2024-06-06 14:57:00,1060.5,1062.0,1060.05,1061.25,806
2024-06-06 14:58:00,1062.0,1063.9,1060.2,1062.0,5164
2024-06-06 14:59:00,1061.75,1066.95,1061.75,1066.05,4687
2024-06-06 15:00:00,1066.05,1066.25,1060.5,1060.75,17160
2024-06-06 15:01:00,1060.75,1062.5,1060.75,1061.75,2977
2024-06-06 15:02:00,1061.75,1061.75,1059.3,1060.2,3672
2024-06-06 15:03:00,1060.2,1060.2,1056.65,1056.9,3048
2024-06-06 15:04:00,1056.05,1058.8,1056.05,1058.4,1768
2024-06-06 15:05:00,1058.4,1058.4,1054.55,1055.0,3062
2024-06-06 15:06:00,1055.0,1055.0,1054.1,1054.8,2274
2024-06-06 15:07:00,1054.8,1054.95,1052.9,1052.9,2961
2024-06-06 15:08:00,1052.45,1052.55,1051.0,1052.55,1626
2024-06-06 15:09:00,1052.55,1054.9,1051.0,1054.9,3582
2024-06-06 15:10:00,1054.9,1054.95,1053.9,1054.95,929
2024-06-06 15:11:00,1054.95,1054.95,1052.25,1052.65,3154
2024-06-06 15:12:00,1052.65,1054.65,1052.35,1054.65,1373
2024-06-06 15:13:00,1054.65,1054.65,1051.0,1053.1,2220
2024-06-06 15:14:00,1052.65,1054.7,1052.3,1054.4,1123
2024-06-06 15:15:00,1054.4,1054.85,1051.0,1054.85,3617
2024-06-06 15:16:00,1054.85,1055.0,1051.9,1052.7,1874
2024-06-06 15:17:00,1052.9,1055.0,1052.5,1054.85,2001
2024-06-06 15:18:00,1054.85,1054.85,1052.65,1054.2,2150
2024-06-06 15:19:00,1054.2,1055.0,1053.8,1054.95,1512
2024-06-06 15:20:00,1054.95,1055.0,1050.15,1052.65,7262
2024-06-06 15:21:00,1052.95,1054.0,1048.9,1049.75,3114
2024-06-06 15:22:00,1049.75,1050.95,1049.75,1050.2,1252
2024-06-06 15:23:00,1050.95,1050.95,1049.0,1049.55,1398
2024-06-06 15:24:00,1049.55,1054.85,1048.85,1054.8,1358
2024-06-06 15:25:00,1052.05,1055.0,1052.05,1052.5,1978
2024-06-06 15:26:00,1053.75,1055.0,1051.2,1054.0,1665
2024-06-06 15:27:00,1054.85,1054.85,1051.2,1053.05,2558
2024-06-06 15:28:00,1053.0,1054.75,1050.5,1050.95,1807
2024-06-06 15:29:00,1050.1,1053.95,1046.25,1052.5,1900
2024-06-07 09:15:00,1062.65,1062.65,1046.0,1046.1,2035
2024-06-07 09:16:00,1046.3,1046.7,1040.0,1042.3,1816
2024-06-07 09:17:00,1042.95,1044.0,1040.1,1044.0,2058
2024-06-07 09:18:00,1044.0,1047.35,1044.0,1046.95,763
2024-06-07 09:19:00,1046.95,1046.95,1042.55,1043.6,1460
2024-06-07 09:20:00,1043.6,1045.75,1042.2,1045.75,1818
2024-06-07 09:21:00,1045.95,1048.95,1045.95,1048.05,1901
2024-06-07 09:22:00,1048.05,1050.0,1045.0,1048.55,2403
2024-06-07 09:23:00,1046.7,1047.8,1044.7,1045.3,1090
2024-06-07 09:24:00,1045.25,1047.2,1044.7,1045.7,920
2024-06-07 09:25:00,1045.7,1045.8,1042.35,1045.15,1321
2024-06-07 09:26:00,1044.35,1045.05,1043.65,1043.75,524
2024-06-07 09:27:00,1043.75,1044.7,1042.7,1044.6,615
2024-06-07 09:28:00,1045.05,1045.35,1044.55,1044.8,751
2024-06-07 09:29:00,1044.4,1044.6,1044.25,1044.5,202
2024-06-07 09:30:00,1044.4,1046.25,1044.4,1044.4,1263
2024-06-07 09:31:00,1044.4,1045.7,1044.4,1045.25,1540
2024-06-07 09:32:00,1045.2,1045.6,1045.0,1045.0,301
2024-06-07 09:33:00,1045.0,1045.0,1044.4,1044.4,437
2024-06-07 09:34:00,1044.4,1047.5,1044.4,1045.0,1561
2024-06-07 09:35:00,1045.0,1046.55,1045.0,1045.95,425
2024-06-07 09:36:00,1044.75,1045.5,1044.4,1045.1,872
2024-06-07 09:37:00,1045.1,1045.9,1044.4,1045.55,656
2024-06-07 09:38:00,1045.55,1047.95,1045.55,1046.15,2332
2024-06-07 09:39:00,1047.15,1047.15,1044.7,1046.0,742
2024-06-07 09:40:00,1046.0,1047.7,1045.3,1047.45,2889
2024-06-07 09:41:00,1047.0,1047.0,1046.0,1046.0,404
2024-06-07 09:42:00,1046.0,1046.0,1045.35,1045.35,7
2024-06-07 09:43:00,1045.35,1047.05,1045.35,1047.05,226
2024-06-07 09:44:00,1047.05,1047.55,1045.35,1047.55,1335
2024-06-07 09:45:00,1048.45,1049.15,1048.35,1048.35,375
2024-06-07 09:46:00,1048.35,1048.35,1047.3,1047.3,318
2024-06-07 09:47:00,1047.3,1048.5,1047.3,1048.0,271
2024-06-07 09:48:00,1048.0,1049.2,1048.0,1048.75,173
2024-06-07 09:49:00,1048.75,1048.75,1047.15,1047.3,68
2024-06-07 09:50:00,1047.3,1048.05,1047.3,1048.05,36
2024-06-07 09:51:00,1047.3,1047.85,1047.3,1047.85,52
2024-06-07 09:52:00,1047.85,1048.05,1047.1,1048.05,189
2024-06-07 09:53:00,1048.05,1048.05,1047.4,1048.05,33
2024-06-07 09:54:00,1048.05,1048.05,1047.45,1047.45,143
2024-06-07 09:55:00,1047.45,1049.05,1047.45,1049.05,57
2024-06-07 09:56:00,1049.05,1052.45,1049.05,1052.15,1591
2024-06-07 09:57:00,1052.15,1052.15,1051.25,1051.25,478
2024-06-07 09:58:00,1051.25,1051.25,1051.05,1051.05,99
2024-06-07 09:59:00,1051.8,1051.8,1050.0,1050.0,543
2024-06-07 10:00:00,1050.0,1051.6,1050.0,1051.5,719
2024-06-07 10:01:00,1051.65,1051.7,1050.95,1050.95,311
2024-06-07 10:02:00,1050.95,1051.5,1050.9,1050.9,107
2024-06-07 10:03:00,1050.85,1050.85,1050.05,1050.2,34
2024-06-07 10:04:00,1050.3,1050.3,1050.25,1050.25,14
2024-06-07 10:05:00,1050.25,1050.8,1050.25,1050.8,79
2024-06-07 10:06:00,1050.8,1051.95,1050.7,1051.9,416
2024-06-07 10:07:00,1052.05,1052.95,1051.9,1052.05,820
2024-06-07 10:08:00,1052.05,1053.0,1052.05,1053.0,22
2024-06-07 10:09:00,1053.0,1053.45,1053.0,1053.45,269
2024-06-07 10:10:00,1053.45,1054.75,1053.45,1054.75,251
2024-06-07 10:11:00,1054.75,1054.75,1053.9,1054.75,608
2024-06-07 10:12:00,1054.05,1056.0,1054.05,1055.25,3090
2024-06-07 10:13:00,1055.25,1055.25,1054.25,1054.3,474
2024-06-07 10:14:00,1054.3,1054.8,1054.0,1054.0,369
2024-06-07 10:15:00,1054.0,1054.0,1052.0,1052.0,342
2024-06-07 10:16:00,1052.0,1052.85,1050.4,1052.85,254
2024-06-07 10:17:00,1052.85,1052.85,1052.05,1052.05,78
2024-06-07 10:18:00,1052.05,1052.05,1051.35,1051.35,30
2024-06-07 10:19:00,1051.35,1051.85,1050.95,1051.85,175
2024-06-07 10:20:00,1051.85,1052.6,1051.15,1052.6,299
2024-06-07 10:21:00,1052.05,1052.55,1051.9,1052.0,198
2024-06-07 10:22:00,1052.0,1052.0,1051.9,1051.9,9
2024-06-07 10:23:00,1051.9,1052.0,1051.05,1051.8,39
2024-06-07 10:24:00,1051.45,1051.45,1050.45,1050.45,69
2024-06-07 10:25:00,1051.45,1051.45,1050.45,1051.35,118
2024-06-07 10:26:00,1051.35,1051.85,1050.8,1050.8,136
2024-06-07 10:27:00,1050.8,1051.0,1050.8,1050.8,105
2024-06-07 10:28:00,1050.8,1050.8,1050.6,1050.6,65
2024-06-07 10:29:00,1050.6,1051.95,1050.6,1051.2,125
2024-06-07 10:30:00,1051.2,1052.1,1051.2,1052.1,42
2024-06-07 10:31:00,1052.1,1054.45,1052.1,1054.2,138
2024-06-07 10:32:00,1054.2,1055.0,1054.2,1055.0,163
2024-06-07 10:33:00,1055.0,1055.6,1054.45,1055.6,212
2024-06-07 10:34:00,1055.65,1056.0,1055.05,1055.65,332
2024-06-07 10:35:00,1055.65,1055.65,1054.0,1054.0,324
2024-06-07 10:36:00,1054.0,1054.0,1051.85,1051.85,90
2024-06-07 10:37:00,1053.15,1053.8,1053.0,1053.25,4514
2024-06-07 10:38:00,1053.25,1053.3,1053.25,1053.3,2
2024-06-07 10:39:00,1053.3,1053.3,1053.3,1053.3,2
2024-06-07 10:40:00,1053.3,1053.75,1052.4,1053.0,628
2024-06-07 10:41:00,1053.0,1053.0,1052.2,1052.9,456
2024-06-07 10:42:00,1052.9,1052.9,1051.95,1052.85,216
2024-06-07 10:43:00,1052.5,1052.85,1052.4,1052.5,162
2024-06-07 10:44:00,1052.5,1052.5,1052.1,1052.1,119
2024-06-07 10:45:00,1052.1,1052.45,1052.1,1052.45,52
2024-06-07 10:46:00,1052.45,1053.9,1052.45,1053.05,656
2024-06-07 10:47:00,1053.85,1053.85,1052.7,1053.0,644
2024-06-07 10:48:00,1053.0,1053.0,1051.25,1052.4,2063
2024-06-07 10:49:00,1052.4,1052.4,1052.0,1052.4,33
2024-06-07 10:50:00,1052.4,1052.4,1052.0,1052.4,171
2024-06-07 10:51:00,1052.4,1053.95,1052.15,1053.4,3555
2024-06-07 10:52:00,1052.85,1053.35,1052.85,1053.0,1430
2024-06-07 10:53:00,1053.0,1053.8,1052.95,1053.0,807
2024-06-07 10:54:00,1053.0,1053.0,1052.5,1053.0,393
2024-06-07 10:55:00,1053.0,1053.0,1052.95,1052.95,293
2024-06-07 10:56:00,1052.95,1052.95,1052.7,1052.95,21
2024-06-07 10:57:00,1052.95,1053.25,1052.95,1053.25,315
2024-06-07 10:58:00,1053.4,1053.4,1052.9,1053.25,486
2024-06-07 10:59:00,1053.0,1053.5,1052.55,1053.5,535
2024-06-07 11:00:00,1053.5,1053.5,1052.9,1052.9,73
2024-06-07 11:01:00,1052.9,1052.9,1052.0,1052.1,358
2024-06-07 11:02:00,1052.1,1052.5,1052.1,1052.3,118
2024-06-07 11:03:00,1052.3,1052.45,1052.15,1052.2,184
2024-06-07 11:04:00,1052.2,1052.8,1052.15,1052.8,934
2024-06-07 11:05:00,1052.8,1053.5,1052.65,1052.9,1569
2024-06-07 11:06:00,1052.9,1052.9,1052.4,1052.8,137
2024-06-07 11:07:00,1052.8,1052.8,1052.8,1052.8,118
2024-06-07 11:08:00,1052.8,1052.8,1052.4,1052.75,873
2024-06-07 11:09:00,1052.75,1052.75,1052.75,1052.75,149
2024-06-07 11:10:00,1052.75,1053.95,1052.75,1052.95,1049
2024-06-07 11:11:00,1052.95,1053.4,1052.9,1052.9,486
2024-06-07 11:12:00,1052.9,1052.9,1052.9,1052.9,0
2024-06-07 11:13:00,1052.9,1052.9,1052.9,1052.9,6
2024-06-07 11:14:00,1052.5,1053.35,1052.5,1053.0,1160
2024-06-07 11:15:00,1052.7,1053.35,1052.7,1053.35,580
2024-06-07 11:16:00,1053.0,1053.0,1052.85,1053.0,113
2024-06-07 11:17:00,1053.0,1053.35,1052.8,1052.8,1187
2024-06-07 11:18:00,1052.95,1053.3,1052.8,1053.25,983
2024-06-07 11:19:00,1053.3,1053.75,1053.0,1053.75,544
2024-06-07 11:20:00,1053.75,1054.45,1053.7,1054.0,174
2024-06-07 11:21:00,1054.45,1057.5,1053.75,1055.0,3686
2024-06-07 11:22:00,1055.8,1057.2,1055.0,1056.15,619
2024-06-07 11:23:00,1056.15,1056.8,1055.55,1056.0,1972
2024-06-07 11:24:00,1056.0,1056.7,1055.65,1056.7,406
2024-06-07 11:25:00,1056.7,1057.15,1055.6,1056.35,5936
2024-06-07 11:26:00,1056.35,1056.35,1056.0,1056.0,551
2024-06-07 11:27:00,1056.0,1056.85,1056.0,1056.4,1104
2024-06-07 11:28:00,1056.4,1056.6,1055.95,1056.1,715
2024-06-07 11:29:00,1056.1,1056.65,1055.3,1056.45,1068
2024-06-07 11:30:00,1056.4,1056.4,1055.7,1056.0,392
2024-06-07 11:31:00,1056.0,1056.8,1056.0,1056.7,164
2024-06-07 11:32:00,1056.7,1056.7,1055.9,1056.15,1405
2024-06-07 11:33:00,1056.55,1056.55,1055.95,1056.05,2151
2024-06-07 11:34:00,1056.05,1056.05,1055.85,1055.9,632
2024-06-07 11:35:00,1055.9,1057.0,1055.85,1056.2,2573
2024-06-07 11:36:00,1056.55,1056.6,1055.85,1055.85,581
2024-06-07 11:37:00,1055.85,1056.4,1055.85,1056.0,878
2024-06-07 11:38:00,1056.0,1056.1,1055.3,1055.85,1671
2024-06-07 11:39:00,1055.85,1055.9,1055.4,1055.75,314
2024-06-07 11:40:00,1055.75,1055.75,1055.3,1055.65,99
2024-06-07 11:41:00,1055.65,1055.65,1055.3,1055.3,39
2024-06-07 11:42:00,1055.3,1055.6,1054.05,1055.6,1554
2024-06-07 11:43:00,1055.6,1055.6,1055.1,1055.55,178
2024-06-07 11:44:00,1055.55,1057.15,1055.55,1056.1,1959
2024-06-07 11:45:00,1056.45,1063.95,1056.45,1063.95,6057
2024-06-07 11:46:00,1064.0,1064.9,1060.9,1060.9,5242
2024-06-07 11:47:00,1060.9,1061.8,1057.55,1058.85,1048
2024-06-07 11:48:00,1058.85,1059.95,1057.45,1058.25,860
2024-06-07 11:49:00,1058.25,1058.25,1057.4,1058.15,213
2024-06-07 11:50:00,1058.15,1059.05,1058.15,1058.15,162
2024-06-07 11:51:00,1058.15,1059.5,1057.65,1058.7,2074
2024-06-07 11:52:00,1058.7,1058.7,1058.65,1058.7,67
2024-06-07 11:53:00,1058.5,1058.65,1058.0,1058.45,563
2024-06-07 11:54:00,1058.25,1058.45,1058.0,1058.0,77
2024-06-07 11:55:00,1058.0,1058.45,1058.0,1058.45,215
2024-06-07 11:56:00,1058.5,1060.7,1058.5,1059.8,2579
2024-06-07 11:57:00,1059.8,1065.75,1059.8,1065.0,17535
2024-06-07 11:58:00,1065.0,1075.7,1065.0,1073.05,18271
2024-06-07 11:59:00,1073.05,1074.0,1066.85,1067.35,6473
2024-06-07 12:00:00,1067.35,1069.0,1066.5,1068.0,2066
2024-06-07 12:01:00,1068.0,1071.95,1068.0,1071.95,1921
2024-06-07 12:02:00,1071.95,1072.95,1067.05,1067.25,3115
2024-06-07 12:03:00,1067.25,1069.55,1067.15,1069.55,72
2024-06-07 12:04:00,1069.55,1071.25,1068.35,1068.5,3976
2024-06-07 12:05:00,1068.5,1071.0,1068.5,1070.0,1438
2024-06-07 12:06:00,1070.0,1070.0,1068.5,1068.95,2971
2024-06-07 12:07:00,1068.95,1070.45,1068.9,1070.0,627
2024-06-07 12:08:00,1070.4,1070.4,1069.25,1069.95,367
2024-06-07 12:09:00,1069.95,1069.95,1069.35,1069.95,148
2024-06-07 12:10:00,1069.95,1071.0,1069.8,1070.25,587
2024-06-07 12:11:00,1070.25,1072.0,1070.25,1070.95,1127
2024-06-07 12:12:00,1070.95,1076.15,1070.95,1072.6,6088
2024-06-07 12:13:00,1072.35,1073.3,1071.65,1072.15,3202
2024-06-07 12:14:00,1073.8,1076.75,1072.05,1075.2,2030
2024-06-07 12:15:00,1075.2,1076.0,1074.55,1075.85,2319
2024-06-07 12:16:00,1074.8,1077.85,1074.7,1077.85,4062
2024-06-07 12:17:00,1077.7,1083.0,1077.7,1081.1,8667
2024-06-07 12:18:00,1082.1,1086.0,1080.2,1086.0,6177
2024-06-07 12:19:00,1084.75,1086.0,1083.5,1084.4,1436
2024-06-07 12:20:00,1084.5,1084.75,1083.65,1084.2,960
2024-06-07 12:21:00,1084.95,1088.65,1084.25,1087.95,6418
2024-06-07 12:22:00,1086.9,1088.35,1085.2,1085.5,1528
2024-06-07 12:23:00,1085.45,1086.45,1081.3,1081.3,1540
2024-06-07 12:24:00,1081.3,1083.15,1081.3,1082.05,6336
2024-06-07 12:25:00,1082.05,1082.05,1081.3,1081.5,1230
2024-06-07 12:26:00,1081.5,1082.0,1081.5,1081.6,361
2024-06-07 12:27:00,1081.6,1084.95,1081.6,1084.0,1422
2024-06-07 12:28:00,1084.0,1085.0,1083.7,1085.0,686
2024-06-07 12:29:00,1085.0,1085.0,1082.55,1083.8,512
2024-06-07 12:30:00,1083.8,1083.8,1079.05,1079.05,1920
2024-06-07 12:31:00,1078.05,1078.05,1076.4,1076.4,1519
2024-06-07 12:32:00,1076.4,1077.0,1075.3,1075.3,641
2024-06-07 12:33:00,1075.3,1078.0,1073.6,1078.0,1744
2024-06-07 12:34:00,1078.0,1080.3,1077.95,1079.15,1410
2024-06-07 12:35:00,1079.15,1080.1,1078.6,1079.2,585
2024-06-07 12:36:00,1079.2,1079.9,1079.15,1079.15,229
2024-06-07 12:37:00,1079.15,1079.2,1077.0,1077.0,635
2024-06-07 12:38:00,1077.0,1077.5,1075.35,1076.6,827
2024-06-07 12:39:00,1076.6,1076.7,1076.25,1076.45,828
2024-06-07 12:40:00,1076.45,1077.0,1076.0,1076.45,464
2024-06-07 12:41:00,1075.5,1077.15,1075.5,1076.75,701
2024-06-07 12:42:00,1076.75,1076.9,1076.75,1076.9,52
2024-06-07 12:43:00,1076.9,1077.8,1076.9,1077.8,100
2024-06-07 12:44:00,1077.8,1077.8,1076.95,1076.95,260
2024-06-07 12:45:00,1076.95,1077.75,1076.8,1077.45,1170
2024-06-07 12:46:00,1076.95,1076.95,1076.75,1076.75,102
2024-06-07 12:47:00,1076.75,1077.45,1075.55,1077.45,873
2024-06-07 12:48:00,1077.45,1078.6,1077.45,1077.85,269
2024-06-07 12:49:00,1077.85,1077.85,1077.65,1077.65,159
2024-06-07 12:50:00,1077.65,1078.5,1077.5,1078.0,1706
2024-06-07 12:51:00,1078.0,1078.0,1076.35,1076.35,213
2024-06-07 12:52:00,1076.35,1076.4,1076.35,1076.4,939
2024-06-07 12:53:00,1076.4,1076.85,1076.35,1076.4,966
2024-06-07 12:54:00,1076.4,1078.5,1076.4,1077.9,388
2024-06-07 12:55:00,1077.9,1079.2,1077.7,1078.45,750
2024-06-07 12:56:00,1078.45,1078.6,1078.0,1078.05,188
2024-06-07 12:57:00,1078.05,1078.05,1078.05,1078.05,436
2024-06-07 12:58:00,1078.05,1078.5,1078.05,1078.5,334
2024-06-07 12:59:00,1078.5,1083.15,1078.15,1083.15,849
2024-06-07 13:00:00,1083.15,1083.5,1081.7,1082.0,603
2024-06-07 13:01:00,1082.0,1082.35,1081.25,1081.25,352
2024-06-07 13:02:00,1080.0,1082.55,1080.0,1082.2,841
